dia_semana,valor,transacoes
Domingo,1031104.33,3618
Quarta,399962.13,1354
Quinta,440428.13,1345
Sabado,619042.72,1941
Segunda,404219.0,1257
Sexta,312227.58,1144
Terca,285628.63,985
