genero,qtd_clientes,valor_total,pct_clientes
Feminino,2466,2170564.91,63.45856922285126
Masculino,1404,1312642.82,36.12969634585692
Nao Informado,13,7526.43,0.33453422542460115
Outro,3,1878.3600000000001,0.07720020586721565
