genero,qtd_clientes,valor_total,pct_clientes
Feminino,868,980505.07,79.26940639269407
Masculino,221,248630.08000000002,20.182648401826484
Nao Informado,4,3010.76,0.365296803652968
Outro,2,857.58,0.182648401826484
