genero,qtd_clientes,valor_total,pct_clientes
Feminino,569,381159.4,70.33374536464771
Masculino,231,221001.18,28.553770086526576
Nao Informado,3,1318.68,0.3708281829419036
Outro,6,4752.0,0.7416563658838072
