loja,valor,clientes
Las Leñas Parrilla Uruguaya,53469.79,7
Renner,46632.57,141
Essence Parfums,35993.59,4
C&A,32034.95,111
Empório Du Homem,28500.3,7
Riachuelo,24551.93,99
Centauro,20256.99,60
Ri Happy,18496.85,79
Dudalina,15319.529999999999,9
Vivara,11109.48,3
Cassol Centerlar,11082.289999999999,30
Farm,10659.84,16
Pittol,10031.19,43
Youcom,9960.62,28
Cobasi,9950.210000000001,57
Livraria Catarinense ,9607.66,74
Strutura,9579.48,6
Fátima Criança,9486.73,19
Luz da Lua,9365.0,10
Békko,8339.99,7
