genero,qtd_clientes,valor_total,pct_clientes
Feminino,1035,734814.62,73.30028328611898
Masculino,367,264430.64,25.991501416430594
Nao Informado,6,4746.900000000001,0.424929178470255
Outro,4,5219.11,0.28328611898017
