loja,valor,clientes
Zara,87363.75,144
Patbo,78044.21,3
Renner,76109.04,203
Sephora,69303.49,101
iPlace Mobile,43805.21,6
Le Lis Blanc,42560.3,6
C&A,38202.72,117
Brooksfield,34303.53,13
Centauro,30646.89,87
Track&Field,26402.07,20
Riachuelo,24605.79,92
Superlegal Brinquedos,23972.78,95
Vivara,23883.0,11
BOSS,22930.0,8
Paris Cosméticos,20599.12,42
Livrarias Catarinense,17345.77,129
Padrão,16831.5,6
Studio Z,15219.34,65
Paula Torres,14574.25,8
Magic Feet,14380.68,17
