shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Garten Shopping,Pontual,4,Gastronomia,921976.89,7.89,11374,6441
Garten Shopping,Pontual,5,Presentes e Acessórios,649560.49,5.56,3226,2839
Garten Shopping,Pontual,6,Beleza e Bem-estar,604533.93,5.17,3050,2640
Garten Shopping,Pontual,7,Casa e Decoração,603221.36,5.16,3008,2593
Garten Shopping,Pontual,8,Infantil,418481.58,3.58,2121,1851
Garten Shopping,Pontual,9,Joalheria,357792.99,3.06,791,770
Garten Shopping,Pontual,10,Ótica,265539.02,2.27,591,584
Garten Shopping,Potencial,1,Moda,9214208.69,48.39,24943,10474
Garten Shopping,Potencial,2,Calçados,2141174.71,11.25,6363,4645
Garten Shopping,Potencial,3,Esportes,1412227.72,7.42,3523,2846
Garten Shopping,Potencial,4,Beleza e Bem-estar,1180494.52,6.2,4230,3044
Garten Shopping,Potencial,5,Gastronomia,1087678.16,5.71,12672,4877
Garten Shopping,Potencial,6,Joalheria,976636.72,5.13,1286,1124
Garten Shopping,Potencial,7,Casa e Decoração,960484.97,5.04,3398,2465
Garten Shopping,Potencial,8,Presentes e Acessórios,808125.31,4.24,3449,2633
Garten Shopping,Potencial,9,Infantil,669042.6,3.51,2854,2103
Garten Shopping,Potencial,10,Ótica,589606.64,3.1,774,726
Garten Shopping,Premium,1,Moda,7600013.58,46.57,18735,4856
Garten Shopping,Premium,2,Calçados,1672381.49,10.25,4553,2762
Garten Shopping,Premium,3,Joalheria,1452026.78,8.9,1165,943
Garten Shopping,Premium,4,Beleza e Bem-estar,1026018.78,6.29,3412,2029
Garten Shopping,Premium,5,Gastronomia,1004069.33,6.15,11558,3008
Garten Shopping,Premium,6,Esportes,975635.15,5.98,2496,1720
Garten Shopping,Premium,7,Casa e Decoração,814746.11,4.99,2573,1552
Garten Shopping,Premium,8,Infantil,596454.3,3.66,2454,1490
Garten Shopping,Premium,9,Ótica,592511.39,3.63,552,472
Garten Shopping,Premium,10,Presentes e Acessórios,584576.47,3.58,2545,1666
Garten Shopping,VIP,1,Moda,13379240.65,34.46,27807,3711
Garten Shopping,VIP,2,Joalheria,9658186.24,24.88,2371,1465
Garten Shopping,VIP,3,Serviços,2806851.02,7.23,2486,855
Garten Shopping,VIP,4,Calçados,2515761.04,6.48,6460,2516
Garten Shopping,VIP,5,Gastronomia,2345820.31,6.04,29202,2754
Garten Shopping,VIP,6,Telefonia,2176671.5,5.61,665,479
Garten Shopping,VIP,7,Beleza e Bem-estar,1800343.8,4.64,5610,2126
Garten Shopping,VIP,8,Eletrônicos,1516567.52,3.91,752,562
Garten Shopping,VIP,9,Casa e Decoração,1321514.64,3.4,4436,1606
Garten Shopping,VIP,10,Esportes,1299106.62,3.35,3351,1641
Nações Shopping,Pontual,1,Moda,3149445.99,48.17,11159,7780
Nações Shopping,Pontual,2,Beleza e Bem-estar,630588.91,9.64,3223,2619
Nações Shopping,Pontual,3,Gastronomia,568088.3,8.69,8584,3938
Nações Shopping,Pontual,4,Calçados,491689.49,7.52,2055,1795
Nações Shopping,Pontual,5,Esportes,466837.53,7.14,1437,1322
Nações Shopping,Pontual,6,Casa e Decoração,361496.02,5.53,1696,1409
Nações Shopping,Pontual,7,Infantil,301515.76,4.61,1467,1253
Nações Shopping,Pontual,8,Calçados Femininos,223494.88999999998,3.42,427,415
Nações Shopping,Pontual,9,Joalheria,179841.36,2.75,462,436
Nações Shopping,Pontual,10,Pets,165349.37,2.53,1100,895
Nações Shopping,Potencial,1,Moda,4210548.55,48.77,10610,4534
Nações Shopping,Potencial,2,Beleza e Bem-estar,694814.97,8.05,2683,1751
Nações Shopping,Potencial,3,Casa e Decoração,628868.6,7.28,1603,1082
Nações Shopping,Potencial,4,Esportes,609544.18,7.06,1416,1091
Nações Shopping,Potencial,5,Gastronomia,583892.19,6.76,8300,1993
Nações Shopping,Potencial,6,Calçados,542351.62,6.28,1817,1337
Nações Shopping,Potencial,7,Calçados Femininos,480513.68,5.57,604,530
Nações Shopping,Potencial,8,Joalheria,392490.89,4.55,552,461
Nações Shopping,Potencial,9,Infantil,347545.04,4.03,1343,943
Nações Shopping,Potencial,10,Pets,142145.05,1.65,975,545
Nações Shopping,Premium,1,Moda,3159051.0100000002,46.92,6904,1772
Nações Shopping,Premium,2,Casa e Decoração,603082.38,8.96,1059,628
Nações Shopping,Premium,3,Joalheria,490102.78,7.28,412,322
Nações Shopping,Premium,4,Gastronomia,469671.89,6.98,6575,965
Nações Shopping,Premium,5,Beleza e Bem-estar,463813.92,6.89,1605,865
Nações Shopping,Premium,6,Eletrônicos,347444.57,5.16,127,114
Nações Shopping,Premium,7,Calçados,326537.15,4.85,1103,682
Nações Shopping,Premium,8,Esportes,320167.26,4.76,831,548
Nações Shopping,Premium,9,Calçados Femininos,307087.77,4.56,342,266
Nações Shopping,Premium,10,Infantil,246222.72,3.66,978,521
Nações Shopping,VIP,1,Moda,4622465.01,42.36,9393,1101
Nações Shopping,VIP,2,Joalheria,1305433.11,11.96,582,339
Nações Shopping,VIP,3,Eletrônicos,1039985.88,9.53,230,171
Nações Shopping,VIP,4,Gastronomia,981391.97,8.99,12828,795
Nações Shopping,VIP,5,Casa e Decoração,767539.39,7.03,1626,545
Nações Shopping,VIP,6,Beleza e Bem-estar,647858.89,5.94,2574,710
Nações Shopping,VIP,7,Esportes,452941.55,4.15,1093,515
Nações Shopping,VIP,8,Calçados,415845.74,3.81,1379,583
Nações Shopping,VIP,9,Calçados Femininos,380512.99,3.49,396,248
Nações Shopping,VIP,10,Infantil,299155.47000000003,2.74,1351,468
Neumarkt Shopping,Pontual,1,Moda,2676466.44,34.29,9939,7530
Neumarkt Shopping,Pontual,2,Calçados,1123141.76,14.39,3585,3247
Neumarkt Shopping,Pontual,3,Beleza e Bem-estar,970478.39,12.44,5046,3990
Neumarkt Shopping,Pontual,4,Casa e Decoração,749659.84,9.61,3424,2856
Neumarkt Shopping,Pontual,5,Gastronomia,601713.51,7.71,8053,4460
Neumarkt Shopping,Pontual,6,Esportes,593143.75,7.6,1991,1816
Neumarkt Shopping,Pontual,7,Presentes e Acessórios,298838.57,3.83,1151,1057
Neumarkt Shopping,Pontual,8,Joalheria,296786.37,3.8,678,652
Neumarkt Shopping,Pontual,9,Livrarias,284825.78,3.65,2415,1996
Neumarkt Shopping,Pontual,10,Ótica,209308.32,2.68,395,386
Neumarkt Shopping,Potencial,1,Moda,5367607.01,37.67,14828,7476
Neumarkt Shopping,Potencial,2,Calçados,1710392.14,12.0,4398,3401
Neumarkt Shopping,Potencial,3,Beleza e Bem-estar,1535619.76,10.78,6495,3929
Neumarkt Shopping,Potencial,4,Casa e Decoração,1252000.74,8.79,4523,3053
Neumarkt Shopping,Potencial,5,Esportes,1001157.9600000001,7.03,2713,2169
Neumarkt Shopping,Potencial,6,Gastronomia,929291.72,6.52,11779,4286
Neumarkt Shopping,Potencial,7,Joalheria,843935.56,5.92,1106,994
Neumarkt Shopping,Potencial,8,Ótica,548344.84,3.85,601,554
Neumarkt Shopping,Potencial,9,Moda Feminina,546551.55,3.84,974,787
Neumarkt Shopping,Potencial,10,Presentes e Acessórios,512500.96,3.6,1611,1341
Neumarkt Shopping,Premium,1,Moda,5537790.67,35.56,13525,4678
Neumarkt Shopping,Premium,2,Beleza e Bem-estar,1521054.66,9.77,6024,2867
Neumarkt Shopping,Premium,3,Calçados,1501759.16,9.64,3725,2406
Neumarkt Shopping,Premium,4,Joalheria,1395187.65,8.96,1271,996
Neumarkt Shopping,Premium,5,Casa e Decoração,1220533.43,7.84,3943,2143
Neumarkt Shopping,Premium,6,Gastronomia,1050146.75,6.74,12695,3181
Neumarkt Shopping,Premium,7,Esportes,892523.98,5.73,2431,1646
Neumarkt Shopping,Premium,8,Ótica,876589.5,5.63,626,519
Neumarkt Shopping,Premium,9,Telefonia,799446.7,5.13,396,305
Neumarkt Shopping,Premium,10,Moda Feminina,779358.78,5.0,1198,831
Neumarkt Shopping,VIP,1,Moda,14286182.88,31.71,30531,4863
Neumarkt Shopping,VIP,2,Joalheria,7396506.69,16.42,3308,1918
Neumarkt Shopping,VIP,3,Gastronomia,3905366.16,8.67,49692,3981
Neumarkt Shopping,VIP,4,Beleza e Bem-estar,3814824.21,8.47,14244,3632
Neumarkt Shopping,VIP,5,Calçados,2903734.91,6.45,6610,3015
Neumarkt Shopping,VIP,6,Casa e Decoração,2736179.99,6.07,8534,2764
Neumarkt Shopping,VIP,7,Telefonia,2722315.85,6.04,894,550
Neumarkt Shopping,VIP,8,Moda Feminina,2720699.34,6.04,3554,1598
Neumarkt Shopping,VIP,9,Serviços,2450475.7,5.44,5085,1359
Neumarkt Shopping,VIP,10,Eletrônicos,2115869.27,4.7,1274,879
Norte Shopping,Pontual,1,Moda,1603512.07,25.63,5913,4574
Norte Shopping,Pontual,2,Calçados,1053419.52,16.84,3855,3295
Norte Shopping,Pontual,3,Casa e Decoração,798801.76,12.77,2906,2531
Norte Shopping,Pontual,4,Beleza e Bem-estar,753643.9,12.05,4106,3273
Norte Shopping,Pontual,5,Esportes,664385.88,10.62,1926,1760
Norte Shopping,Pontual,6,Supermercado,365272.35,5.84,2136,1547
Norte Shopping,Pontual,7,Gastronomia,332404.1,5.31,5174,2912
Norte Shopping,Pontual,8,Eletrodomésticos,317260.56,5.07,1731,1389
Norte Shopping,Pontual,9,Infantil,205303.56,3.28,1010,867
Norte Shopping,Pontual,10,Presentes e Acessórios,161322.62,2.58,1148,1010
Norte Shopping,Potencial,1,Moda,2305400.5100000002,25.86,6432,3723
Norte Shopping,Potencial,2,Casa e Decoração,1266278.96,14.2,3311,2204
Norte Shopping,Potencial,3,Eletrodomésticos,1184843.17,13.29,2060,1499
Norte Shopping,Potencial,4,Beleza e Bem-estar,860376.76,9.65,3722,2321
Norte Shopping,Potencial,5,Calçados,841393.74,9.44,2545,1796
Norte Shopping,Potencial,6,Esportes,727644.36,8.16,1721,1377
Norte Shopping,Potencial,7,Supermercado,531110.13,5.96,2690,1229
Norte Shopping,Potencial,8,Telefonia,455328.58,5.11,475,367
Norte Shopping,Potencial,9,Eletrônicos,398626.83,4.47,426,377
Norte Shopping,Potencial,10,Gastronomia,345566.26,3.88,5465,2095
Norte Shopping,Premium,1,Eletrodomésticos,2380813.46,26.55,2229,1358
Norte Shopping,Premium,2,Moda,1546898.05,17.25,4414,1922
Norte Shopping,Premium,3,Casa e Decoração,1219481.14,13.6,2553,1309
Norte Shopping,Premium,4,Eletrônicos,816680.42,9.11,465,398
Norte Shopping,Premium,5,Telefonia,640264.86,7.14,383,285
Norte Shopping,Premium,6,Beleza e Bem-estar,586201.14,6.54,2777,1340
Norte Shopping,Premium,7,Supermercado,542945.16,6.05,3132,813
Norte Shopping,Premium,8,Calçados,504053.34,5.62,1691,953
Norte Shopping,Premium,9,Esportes,388149.85000000003,4.33,1061,772
Norte Shopping,Premium,10,Gastronomia,341547.52999999997,3.81,5602,1426
Norte Shopping,VIP,1,Eletrodomésticos,2182322.54,16.84,3110,1012
Norte Shopping,VIP,2,Moda,1902756.03,14.68,6011,1634
Norte Shopping,VIP,3,Eletrônicos,1636939.64,12.63,637,425
Norte Shopping,VIP,4,Serviços,1635473.93,12.62,1609,668
Norte Shopping,VIP,5,Casa e Decoração,1518210.03,11.72,3677,1099
Norte Shopping,VIP,6,Supermercado,1060328.97,8.18,5283,825
Norte Shopping,VIP,7,Telefonia,883643.92,6.82,427,279
Norte Shopping,VIP,8,Beleza e Bem-estar,770463.77,5.95,3665,1276
Norte Shopping,VIP,9,Gastronomia,743222.43,5.73,12493,1456
Norte Shopping,VIP,10,Joalheria,626114.16,4.83,508,333
