segmento,valor,clientes
Moda,53979.55,137
Eletrodomésticos,32748.010000000002,45
Casa e Decoração,29935.04,62
Esportes,17713.0,35
Eletrônicos,16523.81,8
Beleza e Bem-estar,14077.66,58
Supermercado,13577.66,58
Calçados,11330.39,39
Gastronomia,10923.9,93
Joalheria,8829.0,16
Papelaria,5578.11,27
Pets,5127.89,45
Telefonia,3012.0,2
Livrarias,1905.99,14
Infantil,1892.7,15
Presentes e Acessórios,1527.94,12
Ótica,724.95,2
Gastronomia - Sorvetes,526.0,14
Lazer,439.0,2
