loja,valor,clientes
Atacadão,20286.9,65
Havan,15105.24,46
Renner,11248.97,27
Pittol,6768.84,24
Riachuelo,6611.36,29
Centauro,4341.52,10
Lojas Americanas,4041.21,39
Óticas Carol,3586.0,1
Kalunga,3544.39,25
Avatim,2856.0,13
Magazine Luiza,2831.7200000000003,3
Vivara,2405.0,4
Idéli.oui,2101.36,6
Cobasi,2088.96,20
Leo Cosméticos,1823.9,23
Mc Donalds ,1601.5,28
Kfc,1583.3,17
Feng Cheng,1415.2,9
Orientali,1319.28,11
Livrarias Catarinense,1296.9,15
