segmento,valor,clientes
Moda,21909.05,62
Supermercado,20286.9,65
Casa e Decoração,15105.24,46
Gastronomia,12424.58,113
Beleza e Bem-estar,8684.26,49
Eletrodomésticos,7869.91,43
Calçados,6828.84,25
Esportes,5041.4,15
Joalheria,3837.0,6
Ótica,3586.0,1
Papelaria,3544.39,25
Pets,2088.96,20
Livrarias,1296.9,15
Presentes e Acessórios,1269.7,21
Eletrônicos,1210.0,2
Serviços,655.0,32
Infantil,505.90999999999997,8
Lazer,251.5,4
Gastronomia - Sorvetes,216.0,10
Telefonia,13.0,1
