faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),36,20698.58,7.6109936575052854
25-39 (Millennials),221,147926.59,46.723044397463006
40-54 (Gen X),191,227829.68,40.38054968287527
55-69 (Boomers),23,15268.54,4.862579281183932
70+ (Silent),1,47300.0,0.21141649048625794
Nao Informado,1,108.0,0.21141649048625794
