perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,399,918594.9,3.531328320802005,4.488721804511278,4.739348370927318,4.546365914786968,13.774436090225564,2302.2428571428572,15.8,36.75
Premium,710,798421.15,1.884507042253521,3.546478873239437,3.8028169014084505,3.5408450704225354,10.890140845070423,1124.5368309859155,28.11,31.95
Potencial,820,611878.63,1.1792682926829268,2.792682926829268,2.5439024390243903,2.6792682926829268,8.015853658536585,746.1934512195122,32.46,24.48
Pontual,597,170367.75,1.018425460636516,1.6465661641541038,1.5025125628140703,1.7571189279731994,4.906197654941374,285.37311557788945,23.63,6.82
