shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,1618,1569279.6,3.030284301606922,3.0840543881334983,3.254017305315204,9.368355995055625,969.8885043263289,310,636753.45,2054.043387096774,460,474008.7,1030.453695652174,532,355062.73,667.4111466165414,316,103454.72,327.38835443037976,62.79
Continente Shopping,456,374171.56,2.598684210526316,2.7258771929824563,2.414473684210526,7.739035087719298,820.5516666666666,30,131891.51,4396.383666666667,100,101300.96,1013.0096000000001,160,106664.39,666.6524375,166,34314.7,206.71506024096385,14.97
Garten Shopping,164,302544.22,3.3597560975609757,2.8719512195121952,2.841463414634146,9.073170731707316,1844.7818292682925,21,52367.450000000004,2493.6880952380952,55,126730.82,2304.1967272727275,55,117348.3,2133.6054545454544,33,6097.650000000001,184.77727272727273,12.11
Neumarkt Shopping,167,179351.02,3.2994011976047903,3.053892215568862,2.6706586826347305,9.023952095808383,1073.9582035928142,29,91300.5,3148.293103448276,48,57551.07,1198.980625,52,25486.11,490.1175,38,5013.34,131.93,7.18
Norte Shopping,61,47598.8,3.360655737704918,2.901639344262295,2.639344262295082,8.901639344262295,780.3081967213116,9,19683.690000000002,2187.076666666667,16,16890.59,1055.661875,23,9431.99,410.08652173913043,13,1592.53,122.5023076923077,1.9
Nações Shopping,60,26317.23,3.0833333333333335,3.0833333333333335,2.283333333333333,8.45,438.6205,0,0.0,0.0,18,12344.09,685.7827777777778,31,11324.58,365.3090322580645,11,2648.56,240.77818181818182,1.05
