perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,399,931996.6,3.481203007518797,4.488721804511278,4.739348370927318,4.586466165413534,13.814536340852131,2335.8310776942353,15.8,37.29
Premium,697,788826.23,1.9081779053084649,3.593974175035868,3.813486370157819,3.496413199426112,10.9038737446198,1131.744949784792,27.59,31.56
Potencial,853,625318.1,1.194607268464244,2.7526377491207503,2.5498241500586167,2.671746776084408,7.974208675263775,733.0810082063306,33.77,25.02
Pontual,577,153121.5,1.0121317157712304,1.6221837088388216,1.4766031195840554,1.7850953206239168,4.883882149046793,265.37521663778165,22.84,6.13
