genero,qtd_clientes,valor_total,pct_clientes
Feminino,6565,9630479.47,67.55505247993415
Masculino,3116,4724506.56,32.064210742951225
Nao Informado,32,32494.43,0.3292858612883309
Outro,5,7129.83,0.05145091582630171
