faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),556,644199.23,5.72134183988475
25-39 (Millennials),4016,5478455.89,41.32537559168553
40-54 (Gen X),3767,6184249.62,38.7631199835357
55-69 (Boomers),1111,1667400.17,11.43239349660424
70+ (Silent),235,387424.09,2.41819304383618
Nao Informado,33,32881.29,0.33957604445359124
