dia_semana,valor,transacoes
Domingo,157293.11000000002,436
Quarta,40799.6,123
Quinta,41230.37,148
Sabado,132373.31,299
Segunda,112722.65,300
Sexta,59764.16,124
Terca,99946.19,243
