loja,valor,clientes
Zara,111855.6,142
Renner,40531.62,117
Vivara,32167.0,8
Sephora,28735.65,56
BOSS,22360.0,3
Track&Field,17589.5,21
C&A,14367.6,43
Riachuelo,13189.63,40
Artwalk,12993.82,13
Life Vivara,12622.75,12
Jorge Bischoff,12207.85,9
Samsung,10444.16,3
Shoulder,9991.26,8
Calvin Klein,9468.0,5
Colcci,8155.5,3
Paris Cosméticos,7502.86,34
LE LIS BLANC DEUX,7358.8,9
Centauro,7337.49,23
Kalunga,6985.47,44
Outback Steakhouse,6862.9400000000005,22
