loja,valor,clientes
Colcci,14845.0,5
Renner,8269.95,29
Riachuelo,6562.139999999999,23
C&A,3622.61,15
Centauro,3089.7,11
Békko,2938.33,5
Cassol Centerlar,2756.0,5
Kings ,2507.4,3
Youcom,2138.4,6
Cobasi,2093.55,20
JCANEDO,1946.9,1
BelShop,1796.9499999999998,13
Luz da Lua,1770.6999999999998,3
Casa Maria,1350.52,10
Bagaggio,1299.9,1
Samsung,1299.0,1
Polo Wear,1129.87,3
Livraria Catarinense ,1122.92,11
Lupo,1108.3,8
McDonald's,1092.9,18
