segmento,valor,clientes
Moda,48625.44,80
Gastronomia,8974.69,75
Esportes,4749.62,16
Beleza e Bem-estar,4583.95,32
Casa e Decoração,4502.37,16
Infantil,2927.96,15
Calçados,2235.89,15
Calçados Femininos,2220.7,4
Pets,2093.55,20
Presentes e Acessórios,2018.3000000000002,6
Eletrônicos,1659.0,3
Livrarias,1122.92,11
Eletrodomésticos,920.15,16
Farmácias,381.53,6
Papelaria,329.8,4
Joalheria,172.70000000000002,2
