genero,qtd_clientes,valor_total,pct_clientes
Feminino,12274,16232147.71,62.98558013034331
Masculino,7196,10127581.35,36.9271822240468
Nao Informado,1,25.0,0.0051316262123466926
Outro,16,21870.72,0.08210601939754708
