faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),138,149138.02,5.9973924380704045
Gen X (1965-1980),679,891780.9,29.508909169926117
Gen Z (1997-2012),278,222653.4,12.081703607127336
Millennials (1981-1996),1197,1097398.89,52.02086049543677
Nao Informado,1,69.97,0.0434593654932638
Silent (antes 1946),8,7085.93,0.3476749239461104
