segmento,valor,clientes
Moda,120969.21,243
Gastronomia,51099.59,263
Casa e Decoração,29932.63,92
Beleza e Bem-estar,27613.32,70
Calçados,21670.55,71
Eletrônicos,20888.89,6
Infantil,18514.98,71
Esportes,13789.18,50
Ótica,9933.1,7
Presentes e Acessórios,8274.37,47
Livrarias,5268.03,38
Joalheria,4761.6,9
Farmácias,3845.13,34
Papelaria,3654.32,58
Pets,3094.42,35
Moda Feminina,2097.0,2
Telefonia,1712.8,4
Gastronomia - Restaurante,236.1,2
Serviços,218.6,10
Gastronomia - Sorvetes,211.0,7
