faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),86,74182.52,4.056603773584905
Gen X (1965-1980),473,382464.15,22.31132075471698
Gen Z (1997-2012),337,236092.43,15.89622641509434
Millennials (1981-1996),1220,857599.33,57.54716981132076
Nao Informado,3,1748.1100000000001,0.14150943396226415
Silent (antes 1946),1,799.3,0.04716981132075472
