faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),53,48376.13,5.968468468468469
Gen X (1965-1980),280,305142.26,31.53153153153153
Gen Z (1997-2012),103,73995.94,11.5990990990991
Millennials (1981-1996),450,330778.56,50.67567567567568
Silent (antes 1946),2,1632.24,0.22522522522522523
