segmento,valor,clientes
Moda,199368.81,346
Gastronomia,115337.45,438
Beleza e Bem-estar,67472.49,204
Casa e Decoração,55766.36,151
Joalheria,43391.17,28
Calçados,42915.42,103
Ótica,32482.65,18
Eletrônicos,28824.67,18
Esportes,28418.940000000002,72
Moda Feminina,25514.75,34
Presentes e Acessórios,22648.56,40
Farmácias,16226.92,94
Eletrodomésticos,16135.82,142
Telefonia,15354.0,6
Papelaria,13304.83,91
Livrarias,12772.6,109
Infantil,10557.83,54
Pets,7925.36,48
Serviços,3652.0,136
Lazer,1124.5,21
