dia_semana,valor,transacoes
Domingo,90037.55,554
Quarta,169300.15,763
Quinta,51743.67,420
Sabado,158450.36,653
Segunda,118638.95999999999,632
Sexta,52643.65,442
Terca,119110.79,613
