faixa_etaria,Feminino,Masculino,Nao Informado,Outro
Boomers (1946-1964),1187.810948275862,955.0585,0.0,0.0
Gen X (1965-1980),1065.5085231116122,1058.0852884615383,0.0,0.0
Gen Z (1997-2012),616.576575203252,806.0110027100271,0.0,964.5142857142856
Millennials (1981-1996),805.4170458784037,726.1809681093395,231.46333333333334,201.54500000000002
Nao Informado,0.0,0.0,598.4783333333334,0.0
Silent (antes 1946),886.016,424.3,0.0,0.0
