Metrica,High Spenders,Demais Clientes
Qtd Clientes,632.0,5687.0
Valor Total (R$),2475974.41,2715671.5300000003
Ticket Medio (R$),3917.681028481013,477.5226885880078
Freq Media Compras,9.52373417721519,3.805521364515562
Idade Media,40.35426757975614,37.53204769890069
% Feminino,73.25949367088607,74.02848602074907
% Masculino,26.582278481012654,25.53191489361702
