segmento,valor,clientes
Moda,148770.32,174
Beleza e Bem-estar,34170.55,97
Joalheria,31422.21,16
Gastronomia,30529.6,143
Infantil,21390.5,62
Esportes,12965.25,30
Calçados,11435.4,26
Casa e Decoração,9080.49,23
Moda Feminina,8381.1,10
Presentes e Acessórios,5805.8099999999995,27
Papelaria,4410.56,29
Supermercado,4179.14,37
Livrarias,2912.7,29
Farmácias,1863.6399999999999,14
Eletrônicos,1635.7,5
Eletrodomésticos,285.16,1
Ótica,228.0,1
Gastronomia - Restaurante,186.0,2
Serviços,30.0,1
