segmento,valor,clientes
Telefonia,98722.82999999999,12
Moda,91960.97,224
Calçados,76513.78,173
Joalheria,61393.0,3
Casa e Decoração,12584.4,6
Ótica,8304.0,5
Gastronomia,7059.43,49
Esportes,4155.71,16
Eletrodomésticos,2889.17,13
Livrarias,2615.14,12
Beleza e Bem-estar,2400.0499999999997,12
Presentes e Acessórios,1779.9,11
Pets,1078.22,8
Moda Feminina,985.25,3
Infantil,903.45,6
Farmácias,811.63,11
Papelaria,770.09,7
Lazer,74.0,2
