perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,19420,87616775.6,1215.7322632855887,8.673789907312049,19.6,59.03
Premium,22695,32064021.77,479.56653886823176,5.063141661158846,22.91,21.6
Potencial,26790,19549704.56,351.5822401358526,3.2359835759611797,27.04,13.17
Pontual,30167,9193127.46,203.92445416083615,1.9630059336360923,30.45,6.19
