segmento,valor,clientes
Moda,319568.15,506
Joalheria,70585.83,47
Ótica,62708.84,32
Gastronomia,58875.15,371
Beleza e Bem-estar,54083.76,156
Casa e Decoração,52768.75,181
Calçados,50970.62,117
Moda Feminina,44787.479999999996,48
Esportes,31612.64,90
Eletrônicos,29707.84,18
Presentes e Acessórios,26980.06,61
Eletrodomésticos,24099.91,100
Infantil,15216.88,69
Livrarias,13941.57,86
Telefonia,12700.0,4
Papelaria,10535.68,79
Pets,10303.88,66
Farmácias,7623.71,71
Serviços,3170.4,68
Lazer,1616.41,27
