loja,valor,clientes
Renner,66345.53,204
Shoulder,40771.74,42
Havan,39583.8,124
Vivara,33735.8,16
Brooksfield,32733.86,14
Riachuelo,27502.93,112
Cia do Homem,26638.51,38
Centauro,25089.97,72
Idéli.Oui,24514.0,22
Hering Store,20644.21,57
Zeiss Vision Center,18616.010000000002,4
Polishop,17429.62,16
iPlace Mobile,17358.82,7
JCanedo,16592.02,11
Sandra Duwe,16517.0,5
Maze,14903.8,18
Ótica Chroma ,14813.1,8
Ri Happy,14080.04,65
Livrarias Catarinense,13941.57,86
Madero,12947.31,54
