faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),15,50431.04,3.722084367245657
25-39 (Millennials),176,201427.74,43.67245657568238
40-54 (Gen X),184,278854.09,45.6575682382134
55-69 (Boomers),24,32763.489999999998,5.955334987593052
70+ (Silent),3,3286.27,0.7444168734491315
Nao Informado,1,354.0,0.24813895781637718
