loja,valor,clientes
ZARA,56538.45,71
Quiksilver,38522.39,7
Vivara,36519.9,7
Renner,33886.0,82
Sephora,28373.010000000002,41
Track&Field,19675.46,11
Superlegal Brinquedos,15306.85,57
C&A,13039.72,46
Victor Hugo,12971.75,1
Paris Cosméticos,11128.81,24
Centauro,9989.84,32
Riachuelo,9582.32,41
The North Face,9234.0,2
Samsung,9098.0,2
Livrarias Catarinense,8576.12,55
TIM,7599.0,1
Chuá,7241.62,6
Outback Steakhouse,6513.13,27
Ri Happy,6042.78,25
Padrão,5828.0,1
