faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),105,118224.15,5.271084337349398
Gen X (1965-1980),473,499960.6,23.744979919678716
Gen Z (1997-2012),397,327735.12,19.929718875502008
Millennials (1981-1996),1015,898094.0,50.95381526104418
Silent (antes 1946),2,2563.29,0.1004016064257028
