loja,valor,clientes
Vivara,131691.76,46
Renner,128795.4,304
Cassol Centerlar,119743.06999999999,132
Samsung,116655.01,35
Luz da Lua,112047.67,120
C&A,89854.86,266
Riachuelo,85053.88,185
Centauro,52710.53,106
Kings ,48144.57,49
Camicado,41509.409999999996,75
Bagaggio,41292.56,39
Youcom,38652.66,79
Arezzo,38393.07,49
Damyller,36406.0,38
Cobasi,35435.42,174
FATIMA ESPORTES,34123.4,59
Colcci,31669.6,32
Empório Du Homem,30834.5,22
BelShop,30309.3,120
Pittol,29969.850000000002,89
