loja,valor,clientes
Renner,51377.66,159
C&A,39132.78,135
Outback SteakHouse,26669.45,41
Centauro,24110.940000000002,58
Samsung,21097.0,2
Beagle,20812.05,23
Riachuelo,19841.09,78
Las Leñas Parrilla Uruguaya,19186.55,12
Me Linda,18658.72,72
Vivara,13397.49,6
Pittol,12751.470000000001,43
Cassol Centerlar,12458.5,39
JAH Açaí,12236.61,19
Colcci,11806.3,8
Arezzo,10621.18,8
Youcom,10242.76,28
Dudalina,10037.56,4
BelShop,9710.78,43
Cobasi,8730.66,68
Panvel Farmácias,8609.25,62
