faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),10,4955.31,1.1737089201877933
Gen X (1965-1980),120,97108.7,14.084507042253522
Gen Z (1997-2012),232,132827.24,27.230046948356808
Millennials (1981-1996),487,343413.22,57.159624413145536
Nao Informado,3,1435.69,0.35211267605633806
