loja,valor,clientes
JCANEDO,3620.68,3
Criatiff,1769.88,2
Beagle,405.98,1
Noha Shoes,249.45,1
Fátima Papelaria,211.8,1
Polo Wear,159.98,1
Ri Happy,134.99,1
Baummer,132.72,1
FATIMA ESPORTES,87.99,1
Donna Mirô,79.02,1
Havaianas,75.97,1
Lug's,44.5,1
JAH Açaí,31.18,1
Riachuelo,29.9,1
Panda Sushi,20.46,1
Fini,20.45,1
Casa Maria,12.9,1
LegBrasil,9.9,1
Cassol Centerlar,9.9,1
Cobasi,9.8,1
