segmento,valor,clientes
Moda,4226.44,6
Moda Feminina,1769.88,2
Calçados,325.41999999999996,2
Papelaria,211.8,1
Gastronomia,195.61,3
Infantil,137.03,2
Joalheria,132.72,1
Esportes,87.99,1
Casa e Decoração,22.8,2
Pets,9.8,1
