genero,qtd_clientes,valor_total,pct_clientes
Feminino,7038,11486653.0,69.96719355800775
Masculino,3012,5080431.74,29.94333432746794
Nao Informado,2,552.75,0.019882692116512578
Outro,7,9403.48,0.06958942240779402
