perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Premium;Balneário Shopping;Feminino;1;Zara;619014,43;30,09;1023;732
Premium;Balneário Shopping;Feminino;2;Renner;345345,51;16,79;1009;683
Premium;Balneário Shopping;Feminino;3;Sephora;220749,06;10,73;431;365
Premium;Balneário Shopping;Feminino;4;.;157188,24;7,64;216;196
Premium;Balneário Shopping;Feminino;5;Centauro;150142,45;7,3;368;305
Premium;Balneário Shopping;Feminino;6;C&A;135818,6;6,6;423;330
Premium;Balneário Shopping;Feminino;7;Riachuelo;110462,12;5,37;341;273
Premium;Balneário Shopping;Feminino;8;Superlegal Brinquedos;110075,63;5,35;347;273
Premium;Balneário Shopping;Feminino;9;Paris Cosméticos;109739,05;5,33;245;211
Premium;Balneário Shopping;Feminino;10;Vivara;98692,25;4,8;59;57
Premium;Balneário Shopping;Masculino;1;Zara;253239,89;28,32;362;260
Premium;Balneário Shopping;Masculino;2;Vivara;116124,17;12,98;52;46
Premium;Balneário Shopping;Masculino;3;Centauro;98754,66;11,04;197;165
Premium;Balneário Shopping;Masculino;4;.;94823,13;10,6;120;102
Premium;Balneário Shopping;Masculino;5;Renner;76694,24;8,58;212;162
Premium;Balneário Shopping;Masculino;6;Brooksfield;56227,78;6,29;39;37
Premium;Balneário Shopping;Masculino;7;iPlace Mobile;54648,0;6,11;25;23
Premium;Balneário Shopping;Masculino;8;Life Vivara;50234,5;5,62;45;43
Premium;Balneário Shopping;Masculino;9;Sephora;47122,06;5,27;77;60
Premium;Balneário Shopping;Masculino;10;Superlegal Brinquedos;46445,61;5,19;117;99
Premium;Continente Shopping;Feminino;1;Renner;198824,25;19,52;638;478
Premium;Continente Shopping;Feminino;2;Magazine Luiza;140982,79;13,84;52;49
Premium;Continente Shopping;Feminino;3;Nike Unite;121192,34000000001;11,9;285;225
Premium;Continente Shopping;Feminino;4;C&A;109817,51;10,78;398;300
Premium;Continente Shopping;Feminino;5;Centauro;98459,67;9,67;255;215
Premium;Continente Shopping;Feminino;6;Riachuelo;87350,49;8,58;316;256
Premium;Continente Shopping;Feminino;7;Decathlon;78003,39;7,66;258;207
Premium;Continente Shopping;Feminino;8;Vivara;64256,0;6,31;35;32
Premium;Continente Shopping;Feminino;9;Arezzo;60820,84;5,97;150;130
Premium;Continente Shopping;Feminino;10;Ri Happy Baby;58799,61;5,77;223;186
Premium;Continente Shopping;Masculino;1;Magazine Luiza;130270,05;20,56;59;47
Premium;Continente Shopping;Masculino;2;Vivara;102059,3;16,11;42;40
Premium;Continente Shopping;Masculino;3;Centauro;78050,72;12,32;149;127
Premium;Continente Shopping;Masculino;4;Nike Unite;72185,07;11,39;165;119
Premium;Continente Shopping;Masculino;5;Renner;53551,98;8,45;157;125
Premium;Continente Shopping;Masculino;6;Empório Du Homem;45113,2;7,12;58;44
Premium;Continente Shopping;Masculino;7;C&A;41303,34;6,52;138;106
Premium;Continente Shopping;Masculino;8;Brooksfield;39656,42;6,26;36;33
Premium;Continente Shopping;Masculino;9;Decathlon;35955,3;5,67;116;96
Premium;Continente Shopping;Masculino;10;Clifield;35442,65;5,59;37;34
Premium;Garten Shopping;Feminino;1;Renner;296630,95;26,08;949;638
Premium;Garten Shopping;Feminino;2;Riachuelo;169704,13;14,92;619;414
Premium;Garten Shopping;Feminino;3;Hering;113707,58;10,0;342;298
Premium;Garten Shopping;Feminino;4;Idéli Oui;101768,25;8,95;164;140
Premium;Garten Shopping;Feminino;5;Centauro;99757,27;8,77;294;242
Premium;Garten Shopping;Feminino;6;Havan;97015,12;8,53;339;253
Premium;Garten Shopping;Feminino;7;C&A;78382,68;6,89;316;258
Premium;Garten Shopping;Feminino;8;Superlegal;62638,58;5,51;250;209
Premium;Garten Shopping;Feminino;9;Chuá Brand;60637,42;5,33;68;61
Premium;Garten Shopping;Feminino;10;Pittol;57289,950000000004;5,04;234;189
Premium;Garten Shopping;Masculino;1;Vivara ;120171,6;21,47;61;56
Premium;Garten Shopping;Masculino;2;Renner;68390,34;12,22;203;150
Premium;Garten Shopping;Masculino;3;Centauro;67796,16;12,11;154;135
Premium;Garten Shopping;Masculino;4;Idéli Oui;56184,77;10,04;69;56
Premium;Garten Shopping;Masculino;5;Life Vivara;50165,19;8,96;51;44
Premium;Garten Shopping;Masculino;6;Havan;48717,75;8,7;115;88
Premium;Garten Shopping;Masculino;7;Magazine Luiza;41060,72;7,34;18;17
Premium;Garten Shopping;Masculino;8;.;38842,21;6,94;58;50
Premium;Garten Shopping;Masculino;9;Riachuelo;34329,43;6,13;137;104
Premium;Garten Shopping;Masculino;10;Brooksfield;34126,68;6,1;35;30
Premium;Nações Shopping;Feminino;1;Renner;30915,67;20,49;105;75
Premium;Nações Shopping;Feminino;2;Cassol Centerlar;23157,08;15,35;25;18
Premium;Nações Shopping;Feminino;3;C&A;15312,19;10,15;69;54
Premium;Nações Shopping;Feminino;4;Essence Parfums;14849,74;9,84;13;10
Premium;Nações Shopping;Feminino;5;Lança Perfume;12740,3;8,44;8;8
Premium;Nações Shopping;Feminino;6;Centauro;12725,59;8,43;25;24
Premium;Nações Shopping;Feminino;7;Empório Du Homem;11630,3;7,71;6;6
Premium;Nações Shopping;Feminino;8;Farm;10022,78;6,64;19;14
Premium;Nações Shopping;Feminino;9;Live!;9956,53;6,6;11;11
Premium;Nações Shopping;Feminino;10;Luz da Lua;9593,82;6,36;9;9
Premium;Nações Shopping;Masculino;1;Vivara;14928,0;14,15;4;4
Premium;Nações Shopping;Masculino;2;Cassol Centerlar;14253,26;13,51;14;9
Premium;Nações Shopping;Masculino;3;Luz da Lua;12935,8;12,26;8;6
Premium;Nações Shopping;Masculino;4;Essence Parfums;11318,95;10,73;14;8
Premium;Nações Shopping;Masculino;5;Empório Du Homem;11073,2;10,5;7;7
Premium;Nações Shopping;Masculino;6;Calvin Klein e Tommy Hilfiger;10512,0;9,97;9;8
Premium;Nações Shopping;Masculino;7;Renner;10411,66;9,87;26;21
Premium;Nações Shopping;Masculino;8;Pandora;7607,82;7,21;5;3
Premium;Nações Shopping;Masculino;9;Centauro;6479,71;6,14;14;12
Premium;Nações Shopping;Masculino;10;Las Leñas Parrilla Uruguaya;5950,3;5,64;15;6
Premium;Neumarkt Shopping;Feminino;1;Renner;241000,24;22,36;788;563
Premium;Neumarkt Shopping;Feminino;2;Havan;166894,4;15,49;540;396
Premium;Neumarkt Shopping;Feminino;3;Riachuelo;124545,96;11,56;463;358
Premium;Neumarkt Shopping;Feminino;4;Centauro;109320,76000000001;10,14;344;287
Premium;Neumarkt Shopping;Feminino;5;Hering Store;83063,45;7,71;262;221
Premium;Neumarkt Shopping;Feminino;6;Shoulder;80687,25;7,49;94;80
Premium;Neumarkt Shopping;Feminino;7;Livrarias Catarinense;72863,68000000001;6,76;565;413
