perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,14363,174797809.16,12170.00690385017,7.621736406043306,18.3,63.61
Premium,13754,48776280.84,3546.3342184091903,5.141922349861859,17.52,17.75
Potencial,22347,36465322.75,1631.7770953595561,3.7753613460419744,28.47,13.27
Pontual,28019,14738829.46,526.0298176237553,2.219815125450587,35.7,5.36
