shopping_principal,qtd_clientes,valor_total,ticket_medio,vip_hist,vip_valor_hist,vip_ticket_hist,premium_hist,premium_valor_hist,premium_ticket_hist,potencial_hist,potencial_valor_hist,potencial_ticket_hist,pontual_hist,pontual_valor_hist,pontual_ticket_hist,vip_periodo,vip_valor_periodo,vip_ticket_periodo,premium_periodo,premium_valor_periodo,premium_ticket_periodo,potencial_periodo,potencial_valor_periodo,potencial_ticket_periodo,pontual_periodo,pontual_valor_periodo,pontual_ticket_periodo,high_spenders,pct_valor
Balneário Shopping,21697,44354715.57,639.2083965664465,5034,25190091.96,1191.3321804252614,4035,8571111.31,684.9688550503909,5961,7237849.48,505.434159168253,6667,3355662.82,314.23369298202175,6194,31469037.82,1294.970707278043,5337,7579849.33,526.2805813310357,5090,3733337.28,379.9567499742072,5076,1572491.14,217.71408579384126,3599,37.65
Garten Shopping,16457,22483773.04,466.34864230990064,2533,9655157.47,1071.8506891534576,2743,4680554.2700000005,483.5143055953629,4889,5216631.17,398.6415282440361,6292,2931430.13,267.71513652815537,2652,12084393.36,1300.1832356718382,3949,5528774.03,434.86181724997107,4526,3285374.61,325.9932715075308,5330,1585231.04,193.97726122497173,1171,19.09
Neumarkt Shopping,14641,22439421.88,453.7875604040106,3378,11716003.36,750.5085484423944,2832,4588041.97,479.0495209251608,4025,4149669.59,395.93998299837665,4406,1985706.96,262.904929734042,3049,13555554.5,1045.6466438252241,3480,4930407.81,426.27180742071346,3674,2672339.29,313.73708121527045,4438,1281120.28,184.6847969001856,1578,19.05
Continente Shopping,15505,18701182.22,427.31578610809817,2184,6319485.62,787.0450216375166,2559,4444806.3,558.8541417391531,4734,5091876.98,401.46705028424856,6028,2845013.32,261.4419660905111,2341,8948573.58,1167.5166574621849,3603,5043258.03,439.97845200443936,4353,3171039.02,314.1777296287992,5208,1538311.59,180.39876129818163,1010,15.88
Norte Shopping,7334,7608928.55,435.16656958533105,861,2360746.25,894.1804546161461,1155,1907424.89,663.5161275787838,1981,1944264.06,410.88572744759347,3337,1396493.35,252.11162615736825,885,3425102.65,1536.6220851591318,1361,1902305.23,462.50474030803144,1986,1429822.6300000001,331.7999955137047,3102,851698.04,175.1055233151314,411,6.46
Nações Shopping,2849,2213694.54,352.5302063533021,373,640545.21,627.7269633984833,430,482717.48,455.84896503310296,757,610925.44,366.8352899307503,1289,479506.41,230.02872855788294,215,807983.88,1549.1058813330458,405,553228.99,520.4818575907851,702,502428.08,333.9771495986556,1527,350053.59,148.03777476845354,80,1.88
