genero,qtd_clientes,valor_total,pct_clientes
Feminino,3802,3671468.04,67.06650202857647
Masculino,1857,1882391.36,32.75710001763979
Nao Informado,1,59.99,0.01763979537837361
Outro,9,10212.22,0.1587581584053625
