dia_semana,valor,transacoes
Domingo,2933510.26,10816
Quarta,2619031.42,8967
Quinta,1632054.61,5346
Sabado,2603591.92,9345
Segunda,3406327.13,11758
Sexta,2320958.4,7522
Terca,3245416.97,11122
