faixa_etaria,Feminino,Masculino,Nao Informado,Outro
16-24 (Gen Z),710.2955820105819,760.0013846153846,294.8,1251.3999999999999
25-39 (Millennials),781.0492637711865,832.8487051482059,0.0,672.5166666666667
40-54 (Gen X),1010.8513208805872,879.8507088122606,0.0,0.0
55-69 (Boomers),933.1488679245283,855.8617808219178,0.0,0.0
70+ (Silent),1190.8361904761905,595.86125,0.0,0.0
Nao Informado,468.99899999999997,556.4233333333333,413.668125,0.0
