perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,1078,20130226.13,18673.679155844155,4.564935064935065,51.8,91.0
Premium,345,1261446.24,3656.365913043478,3.3304347826086955,16.58,5.7
Potencial,348,583053.96,1675.4424137931032,2.6839080459770117,16.72,2.64
Pontual,310,146923.87,473.9479677419355,2.1774193548387095,14.9,0.66
