perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,324,549297.32,9.04320987654321,4.4907407407407405,4.746913580246914,4.552469135802469,13.790123456790123,1695.362098765432,15.57,35.48
Premium,594,618329.01,4.373737373737374,3.3585858585858586,3.803030303030303,3.7643097643097643,10.925925925925926,1040.9579292929293,28.54,39.94
Potencial,682,310768.69,2.268328445747801,2.803519061583578,2.538123167155425,2.6173020527859236,7.958944281524927,455.6725659824047,32.77,20.07
Pontual,481,69644.63,1.2557172557172558,1.8357588357588357,1.4823284823284824,1.5488565488565489,4.866943866943867,144.79133056133057,23.11,4.5
