shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Balneário Shopping,Pontual,1,Moda,5481.14,41.21,29,22
Balneário Shopping,Pontual,2,Gastronomia,1760.94,13.24,21,14
Balneário Shopping,Pontual,3,Beleza e Bem-estar,1168.42,8.78,9,8
Balneário Shopping,Pontual,4,Calçados,1158.5,8.71,9,9
Balneário Shopping,Pontual,5,Livrarias,892.0,6.71,2,2
Balneário Shopping,Pontual,6,Infantil,762.6700000000001,5.73,6,6
Balneário Shopping,Pontual,7,Papelaria,669.3,5.03,7,6
Balneário Shopping,Pontual,8,Esportes,659.97,4.96,2,2
Balneário Shopping,Pontual,9,Casa e Decoração,424.89,3.19,2,2
Balneário Shopping,Pontual,10,Presentes e Acessórios,322.84,2.43,4,4
Balneário Shopping,Potencial,1,Moda,12795.11,43.14,38,26
Balneário Shopping,Potencial,2,Calçados,4629.8,15.61,11,9
Balneário Shopping,Potencial,3,Beleza e Bem-estar,3036.95,10.24,18,16
Balneário Shopping,Potencial,4,Presentes e Acessórios,2485.82,8.38,11,9
Balneário Shopping,Potencial,5,Joalheria,2100.0,7.08,2,1
Balneário Shopping,Potencial,6,Moda Feminina,1266.79,4.27,3,3
Balneário Shopping,Potencial,7,Gastronomia,1111.02,3.75,18,13
Balneário Shopping,Potencial,8,Livrarias,975.3199999999999,3.29,4,4
Balneário Shopping,Potencial,9,Papelaria,858.1700000000001,2.89,6,6
Balneário Shopping,Potencial,10,Supermercado,399.95,1.35,3,3
Balneário Shopping,Premium,1,Moda,13446.130000000001,32.64,50,25
Balneário Shopping,Premium,2,Beleza e Bem-estar,5176.22,12.56,24,20
Balneário Shopping,Premium,3,Infantil,4934.84,11.98,12,9
Balneário Shopping,Premium,4,Calçados,3378.89,8.2,8,7
Balneário Shopping,Premium,5,Papelaria,3140.69,7.62,9,7
Balneário Shopping,Premium,6,Esportes,2958.95,7.18,6,5
Balneário Shopping,Premium,7,Eletrodomésticos,2933.9,7.12,1,1
Balneário Shopping,Premium,8,Gastronomia,2881.7,7.0,35,17
Balneário Shopping,Premium,9,Casa e Decoração,1595.97,3.87,2,2
Balneário Shopping,Premium,10,Presentes e Acessórios,748.38,1.82,5,4
Balneário Shopping,VIP,1,Moda,113526.42,40.42,313,137
Balneário Shopping,VIP,2,Beleza e Bem-estar,32718.63,11.65,105,80
Balneário Shopping,VIP,3,Calçados,23397.91,8.33,48,40
Balneário Shopping,VIP,4,Gastronomia,21180.8,7.54,243,109
Balneário Shopping,VIP,5,Moda Feminina,20141.56,7.17,22,18
Balneário Shopping,VIP,6,Casa e Decoração,16652.45,5.93,34,28
Balneário Shopping,VIP,7,Infantil,15979.52,5.69,52,40
Balneário Shopping,VIP,8,Telefonia,13696.0,4.88,4,4
Balneário Shopping,VIP,9,Esportes,12198.470000000001,4.34,33,29
Balneário Shopping,VIP,10,Joalheria,11387.72,4.05,9,9
Continente Shopping,Pontual,1,Moda,8573.72,41.86,45,28
Continente Shopping,Pontual,2,Gastronomia,2837.12,13.85,61,34
Continente Shopping,Pontual,3,Calçados,2483.75,12.13,12,10
Continente Shopping,Pontual,4,Esportes,2068.45,10.1,15,12
Continente Shopping,Pontual,5,Papelaria,1118.95,5.46,17,15
Continente Shopping,Pontual,6,Ótica,893.98,4.36,2,2
Continente Shopping,Pontual,7,Beleza e Bem-estar,789.13,3.85,11,9
Continente Shopping,Pontual,8,Infantil,704.7,3.44,3,2
Continente Shopping,Pontual,9,Eletrodomésticos,547.61,2.67,12,10
Continente Shopping,Pontual,10,Livrarias,466.85,2.28,9,8
Continente Shopping,Potencial,1,Moda,12912.03,39.12,47,35
Continente Shopping,Potencial,2,Esportes,5348.18,16.2,19,18
Continente Shopping,Potencial,3,Calçados,3989.21,12.09,14,13
Continente Shopping,Potencial,4,Gastronomia,2595.29,7.86,51,29
Continente Shopping,Potencial,5,Livrarias,1640.94,4.97,7,7
Continente Shopping,Potencial,6,Joalheria,1448.0,4.39,3,3
Continente Shopping,Potencial,7,Telefonia,1391.6,4.22,2,1
Continente Shopping,Potencial,8,Infantil,1284.57,3.89,4,4
Continente Shopping,Potencial,9,Moda Feminina,1279.3899999999999,3.88,4,4
Continente Shopping,Potencial,10,Presentes e Acessórios,1119.75,3.39,2,2
Continente Shopping,Premium,1,Moda,19275.98,42.54,72,43
Continente Shopping,Premium,2,Gastronomia,7587.27,16.75,123,60
Continente Shopping,Premium,3,Beleza e Bem-estar,4069.5,8.98,20,18
Continente Shopping,Premium,4,Papelaria,3081.1,6.8,20,14
Continente Shopping,Premium,5,Esportes,2989.2200000000003,6.6,17,13
Continente Shopping,Premium,6,Calçados,2411.68,5.32,13,12
Continente Shopping,Premium,7,Infantil,2219.23,4.9,11,8
Continente Shopping,Premium,8,Moda Feminina,1677.47,3.7,4,3
Continente Shopping,Premium,9,Joalheria,1130.0,2.49,2,2
Continente Shopping,Premium,10,Livrarias,868.4000000000001,1.92,11,9
Continente Shopping,VIP,1,Moda,66736.86,34.7,191,105
Continente Shopping,VIP,2,Telefonia,27994.1,14.56,8,7
Continente Shopping,VIP,3,Gastronomia,26169.62,13.61,523,148
Continente Shopping,VIP,4,Joalheria,16661.75,8.66,15,11
Continente Shopping,VIP,5,Calçados,13890.86,7.22,45,34
Continente Shopping,VIP,6,Esportes,10823.01,5.63,54,37
Continente Shopping,VIP,7,Eletrônicos,10516.9,5.47,3,2
Continente Shopping,VIP,8,Papelaria,7911.5199999999995,4.11,55,41
Continente Shopping,VIP,9,Beleza e Bem-estar,6140.06,3.19,81,56
Continente Shopping,VIP,10,Serviços,5467.0,2.84,3,1
Garten Shopping,Pontual,1,Moda,6449.3099999999995,44.83,40,26
Garten Shopping,Pontual,2,Gastronomia,1715.75,11.93,46,29
Garten Shopping,Pontual,3,Casa e Decoração,1366.04,9.5,9,9
Garten Shopping,Pontual,4,Infantil,958.99,6.67,2,2
