loja,valor,clientes
Samsung,95629.08,24
Havan,44069.62,108
Centauro,18928.59,38
Atacadão,18830.92,84
Renner,17967.79,65
Pittol,16000.35,55
Cia do Terno,14545.6,19
Riachuelo,12663.84,49
Vivo,10493.0,3
Kalunga,8809.74,43
Casas Bahia,8362.61,6
Tim,8207.0,3
Magazine Luiza,8096.09,5
Claro,7613.6,2
Bkko,7480.19,9
JCanedo,7220.41,10
Superlegal Brinquedos,7164.860000000001,31
Paquetá,6977.0,22
Audithorium,6944.21,16
Hering,6559.46,15
