dia_semana,valor,transacoes
Domingo,237526.49,815
Quarta,144783.81,573
Quinta,114645.79000000001,422
Sabado,266865.09,778
Segunda,176580.16,685
Sexta,175682.79,563
Terca,193847.48,636
