segmento,valor,clientes
Moda,183539.92,289
Joalheria,40067.93,24
Esportes,29842.23,56
Calçados Femininos,28336.53,40
Gastronomia,26270.2,179
Eletrônicos,25212.0,7
Beleza e Bem-estar,19262.81,91
Calçados,17600.11,40
Ótica,14535.2,5
Casa e Decoração,12952.79,64
Infantil,8766.24,37
Presentes e Acessórios,8647.71,20
Livrarias,6562.28,48
Pets,6036.72,53
Papelaria,5287.88,27
Outros,4215.1,13
Eletrodomésticos,1677.47,32
Farmácias,1337.55,22
Lazer,661.71,10
Serviços,329.0,23
