loja,valor,clientes
Renner,28947.54,97
Luz da Lua,28336.53,40
Empório Du Homem,27820.0,6
Samsung,24932.0,6
Centauro,17887.81,34
C&A,16134.85,63
Damyller,15790.0,15
Riachuelo,15749.710000000001,58
Vivara,15340.18,6
GrandVision by Fototica,14288.2,4
Colcci,13315.050000000001,17
Gisdany,12435.289999999999,8
Beagle,11769.4,22
Pandora,11698.06,7
Pittol,10075.960000000001,29
Békko,8218.36,12
JCanedo,7199.49,9
Polo Wear,6754.490000000001,15
Arezzo,6651.25,6
Livraria Catarinense ,6562.28,48
