faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),191,185223.75,5.035591879778539
Gen X (1965-1980),1072,1133967.81,28.262588979699448
Gen Z (1997-2012),509,462394.35,13.419456894278936
Millennials (1981-1996),2015,1983806.82,53.124176113894016
Nao Informado,2,132.95,0.05272871078302136
Silent (antes 1946),4,3711.16,0.10545742156604272
