faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),3964,6747270.84,7.471914348186686
Gen X (1965-1980),15029,28996540.32,28.32880946995401
Gen Z (1997-2012),7777,11046442.7,14.659202292090779
Millennials (1981-1996),26138,47717727.0,49.26864208700897
Nao Informado,47,53615.36,0.08859232451179974
Silent (antes 1946),97,137989.03,0.18283947824775693
