shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,864,1074407.43,3.1944444444444446,3.0,3.4363425925925926,9.630787037037036,1243.5271180555555,148,412476.57,2787.0038513513514,333,503039.03,1510.6277177177178,234,130808.7,559.0115384615384,149,28083.13,188.4773825503356,29.03
Continente Shopping,1001,815206.25,2.979020979020979,3.10989010989011,2.969030969030969,9.057942057942057,814.3918581418582,125,250550.25,2004.402,334,383901.02,1149.404251497006,331,150809.98,455.6192749244713,211,29945.0,141.91943127962085,22.03
Neumarkt Shopping,851,758247.16,3.116333725029377,3.137485311398355,3.018801410105758,9.27262044653349,891.0072385428907,144,286912.11,1992.4452083333333,275,338570.03,1231.1637454545455,257,108803.16,423.3585992217899,175,23961.86,136.9249142857143,20.49
Garten Shopping,683,497953.08,2.8872620790629577,2.9282576866764276,2.7979502196193264,8.613469985358712,729.067467057101,73,144467.84,1979.011506849315,213,231998.06,1089.1927699530515,204,95407.12,467.68196078431373,193,26080.06,135.1298445595855,13.46
Nações Shopping,543,354231.44,2.883977900552486,2.6758747697974217,2.72744014732965,8.287292817679559,652.3599263351749,34,69710.61,2050.3120588235292,145,159568.15,1100.47,217,104616.02,482.1014746543779,147,20336.66,138.34462585034012,9.57
Norte Shopping,275,200565.76,2.6145454545454547,2.9927272727272727,2.7236363636363636,8.33090909090909,729.3300363636364,25,65522.53,2620.9012,82,94283.3,1149.7963414634146,89,30922.07,347.43898876404495,79,9837.86,124.52987341772153,5.42
