perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,549,1229639.91,9.857923497267759,4.3642987249544625,4.632058287795993,4.666666666666667,13.663023679417122,2239.781256830601,13.02,33.23
Premium,1382,1711359.59,4.801736613603473,3.356729377713459,3.7178002894356004,3.8386396526772795,10.913169319826338,1238.320976845152,32.77,46.25
Potencial,1332,621367.05,2.3378378378378377,2.9084084084084085,2.581081081081081,2.5345345345345347,8.024024024024024,466.49177927927934,31.59,16.79
Pontual,954,138244.57,1.3867924528301887,1.8259958071278826,1.6058700209643606,1.4758909853249476,4.9077568134171905,144.91045073375264,22.62,3.74
