shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,864,1074407.43,3.0,3.0,3.0,9.0,1243.5271180555555,111,352459.2,3175.308108108108,290,500778.38,1726.8220000000001,285,182577.41,640.6224912280702,178,38592.44,216.8114606741573,29.03
Continente Shopping,1001,815206.25,3.001998001998002,2.998001998001998,2.998001998001998,8.998001998001998,814.3918581418582,131,259110.9,1977.9458015267176,330,374857.96,1135.9332121212121,314,149702.44,476.75936305732483,226,31534.95,139.53517699115045,22.03
Neumarkt Shopping,851,758247.16,3.00235017626322,2.99764982373678,2.99764982373678,8.997649823736781,891.0072385428907,118,244658.03,2073.3731355932205,270,359443.04,1331.2705185185184,267,126498.13,473.7757677902622,196,27647.96,141.06102040816327,20.49
Garten Shopping,683,497953.08,3.0,3.0,3.0,9.0,729.067467057101,91,182301.7,2003.3153846153848,224,218155.26,973.9074107142858,206,79529.48,386.06543689320387,162,17966.64,110.90518518518518,13.46
Nações Shopping,543,354231.44,3.0,3.0,3.0,9.0,652.3599263351749,56,99885.81999999999,1783.675357142857,190,168122.61000000002,884.8558421052633,174,71877.07,413.08660919540233,123,14345.94,116.63365853658537,9.57
Norte Shopping,275,200565.76,3.0,3.0,3.0,9.0,729.3300363636364,34,78297.71,2302.8738235294118,89,87549.91,983.7068539325843,89,27186.34,305.46449438202245,63,7531.8,119.55238095238096,5.42
