faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),7,5656.39,2.2151898734177213
Gen X (1965-1980),79,56973.04,25.0
Gen Z (1997-2012),55,22211.43,17.405063291139243
Millennials (1981-1996),175,118753.6,55.379746835443036
