perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,1873,33667020.44,17974.91747997864,5.132407901761879,31.72,84.23
Premium,815,2881646.89,3535.763055214724,2.9828220858895707,13.8,7.21
Potencial,1490,2421598.55,1625.2339261744964,3.1006711409395975,25.23,6.06
Pontual,1727,999510.15,578.7551534452808,2.2003474232773597,29.25,2.5
